,producto,subtipo,tipo_comercial,mercado,mes,semana,precio_max,precio_min
1322,03 Hortalizas,Col,Col lombarda,Castellón,marzo,Semana+12,"0,40 ","0,40 "
1323,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,marzo,Semana+12,"0,20 ","0,10"
1324,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,marzo,Semana+12,"0,10 ","0,08"
1325,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,marzo,Semana+12,"0,15 ","0,10"
1326,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Castellón,marzo,Semana+12,"0,33 ","0,33 "
1327,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Valencia,marzo,Semana+12,"0,15 ","0,12"
1328,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Alicante,marzo,Semana+12,"0,15 ","0,10"
1329,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,marzo,Semana+12,"0,40 ","0,20"
1330,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,marzo,Semana+12,"0,68 ","0,40"
1331,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,marzo,Semana+12,"0,70 ","0,47"
1332,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Valencia,marzo,Semana+12,"0,67 ","0,52"
1333,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Alicante,marzo,Semana+12,"0,30 ","0,28"
1334,03 Hortalizas,Escarola,Escarola hoja rizada,Alicante,marzo,Semana+12,"0,33 ","0,10"
1335,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,marzo,Semana+12,"0,25 ","0,22"
1336,03 Hortalizas,Escarola,Escarola hoja rizada,Valencia,marzo,Semana+12,"0,50 ","0,35"
1337,03 Hortalizas,Escarola,Escarola industria,Castellón,marzo,Semana+12,"0,35 ","0,30"
1338,03 Hortalizas,Espinaca verde,Espinaca verde,Alicante,marzo,Semana+12,"0,90 ","0,75"
1339,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,marzo,Semana+12,"1,07 ","0,86"
1340,03 Hortalizas,Haba,Habas Muchamiel,Alicante,marzo,Semana+12,"0,52 ","0,43"
1341,03 Hortalizas,Haba,Habas Valenciana,Alicante,marzo,Semana+12,"1,05 ","0,66"
1342,03 Hortalizas,Haba,Habas Valenciana,Castellón,marzo,Semana+12,"0,90 ","0,90 "
1343,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,marzo,Semana+12,"0,10 ","0,05"
1344,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,marzo,Semana+12,"0,22 ","0,14"
1345,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,marzo,Semana+12,"0,35 ","0,20"
1346,03 Hortalizas,Lechuga,Lechuga Mini Romana,Alicante,marzo,Semana+12,"0,17 ","0,15"
1347,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,marzo,Semana+12,"0,12 ","0,07"
1348,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,marzo,Semana+12,"0,18 ","0,12"
1349,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,marzo,Semana+12,"0,10 ","0,08"
1350,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,marzo,Semana+12,"0,31 ","0,31 "
1351,03 Hortalizas,Patata,Patata blanca,Alicante,marzo,Semana+12,"0,60 ","0,56"
1352,03 Hortalizas,Pepino,Pepino blanco,Alicante,marzo,Semana+12,"0,67 ","0,67 "
1353,03 Hortalizas,Pimiento,Pimiento California amarillo,Alicante,marzo,Semana+12,"0,80 ","0,50"
1354,03 Hortalizas,Pimiento,Pimiento California rojo,Alicante,marzo,Semana+12,"0,90 ","0,60"
1355,03 Hortalizas,Pimiento,Pimiento California verde,Alicante,marzo,Semana+12,"0,90 ","0,60"
1356,03 Hortalizas,Pimiento,Pimiento industria,Alicante,marzo,Semana+12,"0,25 ","0,18"
1357,03 Hortalizas,Pimiento,Pimiento Lamuyo verde,Alicante,marzo,Semana+12,"0,90 ","0,40"
1358,03 Hortalizas,Tomate,Tomate acostillado,Alicante,marzo,Semana+12,"1,29 ","1,29 "
1359,03 Hortalizas,Tomate,Tomate Daniela,Alicante,marzo,Semana+12,"0,34 ","0,26"
1360,04 Frutos secos,Almendra,Almendra Comuna,Alicante,marzo,Semana+12,"4,91 ","4,81"
1361,04 Frutos secos,Almendra,Almendra Comuna,Castellón,marzo,Semana+12,"4,90 ","4,50"
1362,04 Frutos secos,Almendra,Almendra Largueta,Alicante,marzo,Semana+12,"5,16 ","5,06"
1363,04 Frutos secos,Almendra,Almendra Marcona,Alicante,marzo,Semana+12,"5,36 ","5,26"
1364,04 Frutos secos,Almendra,Almendra Marcona,Castellón,marzo,Semana+12,"5,50 ","5,00"
1365,04 Frutos secos,Almendra,Almendra Planeta,Alicante,marzo,Semana+12,"4,91 ","4,81"
1366,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,marzo,Semana+12,"3,47 ","3,47 "
1367,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,marzo,Semana+12,"3,62 ","3,62 "
1368,05 Flor cortada,Clavel,Clavel,Alicante,marzo,Semana+12,"0,20 ","0,20 "
1369,05 Flor cortada,Crisantemo,Crisantemo,Alicante,marzo,Semana+12,"1,65 ","1,65 "
1370,05 Flor cortada,Esparraguera,Esparraguera,Alicante,marzo,Semana+12,"1,60 ","1,60 "
1371,05 Flor cortada,Gerbera,Gerbera,Alicante,marzo,Semana+12,"0,25 ","0,25 "
1372,05 Flor cortada,Gladiolo,Gladiolo,Alicante,marzo,Semana+12,"0,45 ","0,45 "
1373,05 Flor cortada,Rosa,Rosa roja,Alicante,marzo,Semana+12,"0,50 ","0,50 "
1374,05 Flor cortada,Statice,Statice,Alicante,marzo,Semana+12,"1,30 ","1,30 "
1375,07 Cereales,Arroz,Arroz cáscara redondo,Valencia,marzo,Semana+12,"0,32 ","0,32 "
1376,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,marzo,Semana+12,"0,159 ","0,159 "
1377,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,marzo,Semana+12,"0,166","0,166"
1378,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,marzo,Semana+12,"0,171 ","0,171 "
1379,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,marzo,Semana+12,"2,60 ","2,40"
1380,08 Industriales,Aceite oliva,"Aceite oliva virgen 0,8º-2º",Castellón,marzo,Semana+12,"2,85 ","2,80"
1381,08 Industriales,Aceite oliva,"Aceite oliva virgen extra<0,8º",Castellón,marzo,Semana+12,"3,00 ","2,90"
1382,08 Industriales,Garrofa,Garrofa entera,Castellón,marzo,Semana+12,"0,45 ","0,45 "
1383,08 Industriales,Miel,Miel azahar,Castellón,marzo,Semana+12,"4,20 ","4,00"
1384,08 Industriales,Miel,Miel milflores,Castellón,marzo,Semana+12,"3,00 ","2,80"
1385,08 Industriales,Miel,Miel romero,Castellón,marzo,Semana+12,"4,20 ","4,00"
1386,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,marzo,Semana+12,"0,37 ","0,37 "
1387,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,marzo,Semana+12,"0,15 ","0,10"
1388,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,marzo,Semana+12,"0,05 ","0,05 "
1389,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,marzo,Semana+12,"3,15 ","3,09"
1390,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,marzo,Semana+12,"3,06 ","3,00"
1391,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,marzo,Semana+12,"2,94 ","2,88"
1392,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,marzo,Semana+12,"2,64 ","2,58"
1393,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,marzo,Semana+12,"1,18 ","1,18 "
1394,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,marzo,Semana+12,"0,590 ","0,590 "
1395,10 Ganaderos,Porcino,Porcino graso,Mercolleida,marzo,Semana+12,"1,144 ","1,144 "
1396,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,marzo,Semana+12,"53,00 ","53,00 "
1397,10 Ganaderos,Porcino,Porcino normal,Mercolleida,marzo,Semana+12,"1,156 ","1,156 "
1398,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,marzo,Semana+12,"1,168 ","1,168 "
1399,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,marzo,Semana+12,"1,74 ","1,74 "
1400,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,marzo,Semana+12,"1,67 ","1,67 "
1401,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,marzo,Semana+12,"1,54 ","1,54 "
1402,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,marzo,Semana+12,"1,21 ","1,21 "
1403,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,marzo,Semana+12,"1,74 ","1,74 "
1404,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,marzo,Semana+12,"1,67 ","1,67 "
1405,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,marzo,Semana+12,"1,54 ","1,54 "
1406,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,marzo,Semana+12,"1,21 ","1,21 "
1407,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,marzo,Semana+12,"4,53 ","4,53 "
1408,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,marzo,Semana+12,"4,34 ","4,34 "
1409,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,marzo,Semana+12,"4,14 ","4,14 "
1410,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,marzo,Semana+12,"3,91 ","3,91 "
1411,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,marzo,Semana+12,"4,47 ","4,47 "
1412,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,marzo,Semana+12,"4,22 ","4,22 "
1413,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,marzo,Semana+12,"4,03 ","4,03 "
1414,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,marzo,Semana+12,"3,81 ","3,81 "
1415,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,marzo,Semana+12,"4,44 ","4,44 "
1416,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,marzo,Semana+12,"4,22 ","4,22 "
1417,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,marzo,Semana+12,"4,03 ","4,03 "
1418,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,marzo,Semana+12,"3,77 ","3,77 "
1419,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,marzo,Semana+12,"4,28 ","4,28 "
1420,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,marzo,Semana+12,"4,12 ","4,12 "
1421,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,marzo,Semana+12,"3,93 ","3,93 "
1422,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,marzo,Semana+12,"3,53 ","3,53 "
1424,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,marzo,Semana+11,"0,80 ","0,60"
1425,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Castellón,marzo,Semana+11,"1,00 ","0,70"
1426,01 Cítricos,Otras Mandarinas,Mandarina Orri,Castellón,marzo,Semana+11,"1,09 ","0,77"
1427,01 Cítricos,Otras Mandarinas,Mandarina Orri,Lonja de Valencia,marzo,Semana+11,"0,97 ","0,80"
1428,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,marzo,Semana+11,"0,25 ","0,19"
1429,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,marzo,Semana+11,"0,32 ","0,20"
1430,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,marzo,Semana+11,"0,21 ","0,19"
1431,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,marzo,Semana+11,"0,38 ","0,30"
1432,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,marzo,Semana+11,"0,30 ","0,23"
1433,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,marzo,Semana+11,"0,36 ","0,25"
1434,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,marzo,Semana+11,"0,34 ","0,25"
1435,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,marzo,Semana+11,"0,37 ","0,30"
1436,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,marzo,Semana+11,"0,41 ","0,30"
1437,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,marzo,Semana+11,"0,38 ","0,32"
1438,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,marzo,Semana+11,"0,40 ","0,28"
1439,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,marzo,Semana+11,"0,38 ","0,28"
1440,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,marzo,Semana+11,"0,35 ","0,28"
1441,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,marzo,Semana+11,"0,35 ","0,28"
1442,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,marzo,Semana+11,"0,36 ","0,27"
1443,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,marzo,Semana+11,"0,38 ","0,28"
1444,01 Cítricos,Limón Fino,Limón Fino/Primofiori (Todo Limón),Alicante,marzo,Semana+11,"0,42 ","0,38"
1445,03 Hortalizas,Acelga,Acelga,Alicante,marzo,Semana+11,"0,35 ","0,27"
1446,03 Hortalizas,Acelga,Acelga,Valencia,marzo,Semana+11,"0,73 ","0,60"
1447,03 Hortalizas,Ajo tierno,Ajo tierno,Alicante,marzo,Semana+11,"1,30 ","1,10"
1448,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Alicante,marzo,Semana+11,"0,70 ","0,23"
1449,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,marzo,Semana+11,"1,00 ","0,40"
1450,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Valencia,marzo,Semana+11,"0,50 ","0,35"
1451,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,marzo,Semana+11,"0,60 ","0,30"
1452,03 Hortalizas,Alcachofa,Alcachofa industria perolas,Alicante,marzo,Semana+11,"0,10 ","0,08"
1453,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Alicante,marzo,Semana+11,"0,20 ","0,14"
1454,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,marzo,Semana+11,"0,25 ","0,18"
1455,03 Hortalizas,Apio,Apio verde,Alicante,marzo,Semana+11,"0,12 ","0,07"
1456,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,marzo,Semana+11,"0,86 ","0,82"
1457,03 Hortalizas,Boniato,Boniato blanco,Alicante,marzo,Semana+11,"0,60 ","0,56"
1458,03 Hortalizas,Boniato,Boniato rojo,Alicante,marzo,Semana+11,"0,77 ","0,52"
1459,03 Hortalizas,Calabaza,Calabaza redonda,Valencia,marzo,Semana+11,"0,50 ","0,40"
1460,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,marzo,Semana+11,"0,43 ","0,13"
1461,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Valencia,marzo,Semana+11,"0,25 ","0,20"
1462,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,marzo,Semana+11,"0,49 ","0,45"
1463,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,marzo,Semana+11,"0,50 ","0,50 "
1464,03 Hortalizas,Cebolla tierna,Cebolla tierna,Valencia,marzo,Semana+11,"0,32 ","0,20"
1465,03 Hortalizas,Col,Col china,Castellón,marzo,Semana+11,"0,40 ","0,35"
1466,03 Hortalizas,Col,Col lombarda,Castellón,marzo,Semana+11,"0,30 ","0,25"
1467,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,marzo,Semana+11,"0,17 ","0,10"
1468,03 Hortalizas,Col Brócoli,Col brócoli,Castellón,marzo,Semana+11,"0,77 ","0,77 "
1469,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,marzo,Semana+11,"0,09 ","0,07"
1470,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,marzo,Semana+11,"0,17 ","0,09"
1471,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Valencia,marzo,Semana+11,"0,15 ","0,10"
1472,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Alicante,marzo,Semana+11,"0,15 ","0,10"
1473,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,marzo,Semana+11,"0,41 ","0,20"
1474,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,marzo,Semana+11,"0,54 ","0,40"
1475,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,marzo,Semana+11,"0,65 ","0,40"
1476,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Valencia,marzo,Semana+11,"0,59 ","0,44"
1477,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Alicante,marzo,Semana+11,"0,30 ","0,28"
1478,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Castellón,marzo,Semana+11,"0,30 ","0,30 "
1479,03 Hortalizas,Escarola,Escarola hoja rizada,Alicante,marzo,Semana+11,"0,33 ","0,10"
1480,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,marzo,Semana+11,"0,30 ","0,25"
1481,03 Hortalizas,Escarola,Escarola hoja rizada,Valencia,marzo,Semana+11,"0,50 ","0,35"
1482,03 Hortalizas,Escarola,Escarola industria,Castellón,marzo,Semana+11,"0,35 ","0,32"
1483,03 Hortalizas,Espinaca verde,Espinaca verde,Alicante,marzo,Semana+11,"0,90 ","0,75"
1484,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,marzo,Semana+11,"1,07 ","0,88"
1485,03 Hortalizas,Haba,Habas Muchamiel,Alicante,marzo,Semana+11,"0,77 ","0,60"
1486,03 Hortalizas,Haba,Habas Valenciana,Alicante,marzo,Semana+11,"1,18 ","0,80"
1487,03 Hortalizas,Haba,Habas Valenciana,Castellón,marzo,Semana+11,"1,10 ","0,95"
1488,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,marzo,Semana+11,"0,10 ","0,05"
1489,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,marzo,Semana+11,"0,22 ","0,14"
1490,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,marzo,Semana+11,"0,22 ","0,15"
1491,03 Hortalizas,Lechuga,Lechuga Mini Romana,Alicante,marzo,Semana+11,"0,20 ","0,17"
1492,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,marzo,Semana+11,"0,12 ","0,07"
1493,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,marzo,Semana+11,"0,15 ","0,10"
1494,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,marzo,Semana+11,"0,10 ","0,08"
1495,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,marzo,Semana+11,"0,22 ","0,22 "
1496,03 Hortalizas,Patata,Patata blanca,Alicante,marzo,Semana+11,"0,60 ","0,52"
1497,03 Hortalizas,Pimiento,Pimiento California verde,Alicante,marzo,Semana+11,"0,70 ","0,40"
1498,03 Hortalizas,Pimiento,Pimiento industria,Alicante,marzo,Semana+11,"0,20 ","0,18"
1499,03 Hortalizas,Tomate,Tomate acostillado,Alicante,marzo,Semana+11,"1,29 ","1,08"
1500,03 Hortalizas,Tomate,Tomate Daniela,Alicante,marzo,Semana+11,"0,43 ","0,39"
1501,04 Frutos secos,Almendra,Almendra Comuna,Alicante,marzo,Semana+11,"4,61 ","4,51"
1502,04 Frutos secos,Almendra,Almendra Comuna,Castellón,marzo,Semana+11,"4,80 ","4,25"
1503,04 Frutos secos,Almendra,Almendra Largueta,Alicante,marzo,Semana+11,"5,01 ","4,91"
1504,04 Frutos secos,Almendra,Almendra Marcona,Alicante,marzo,Semana+11,"5,21 ","5,11"
1505,04 Frutos secos,Almendra,Almendra Marcona,Castellón,marzo,Semana+11,"5,40 ","4,90"
1506,04 Frutos secos,Almendra,Almendra Planeta,Alicante,marzo,Semana+11,"4,61 ","4,51"
1507,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,marzo,Semana+11,"3,47 ","3,47 "
1508,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,marzo,Semana+11,"3,62 ","3,62 "
1509,05 Flor cortada,Clavel,Clavel,Alicante,marzo,Semana+11,"0,20 ","0,20 "
1510,05 Flor cortada,Crisantemo,Crisantemo,Alicante,marzo,Semana+11,"1,65 ","1,65 "
1511,05 Flor cortada,Esparraguera,Esparraguera,Alicante,marzo,Semana+11,"1,60 ","1,60 "
1512,05 Flor cortada,Gerbera,Gerbera,Alicante,marzo,Semana+11,"0,25 ","0,25 "
1513,05 Flor cortada,Gladiolo,Gladiolo,Alicante,marzo,Semana+11,"0,45 ","0,45 "
1514,05 Flor cortada,Rosa,Rosa roja,Alicante,marzo,Semana+11,"0,50 ","0,50 "
1515,05 Flor cortada,Statice,Statice,Alicante,marzo,Semana+11,"1,50 ","1,50 "
1516,07 Cereales,Arroz,Arroz cáscara redondo,Valencia,marzo,Semana+11,"0,32 ","0,31"
1517,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,marzo,Semana+11,"0,160 ","0,160 "
1518,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,marzo,Semana+11,"0,167","0,167"
1519,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,marzo,Semana+11,"0,171 ","0,171 "
1520,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,marzo,Semana+11,"2,80 ","2,65"
1521,08 Industriales,Aceite oliva,"Aceite oliva virgen 0,8º-2º",Castellón,marzo,Semana+11,"2,90 ","2,85"
1522,08 Industriales,Aceite oliva,"Aceite oliva virgen extra<0,8º",Castellón,marzo,Semana+11,"3,05 ","3,00"
1523,08 Industriales,Garrofa,Garrofa entera,Castellón,marzo,Semana+11,"0,45 ","0,45 "
1524,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,marzo,Semana+11,"0,37 ","0,37 "
1525,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,marzo,Semana+11,"0,15 ","0,10"
1526,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,marzo,Semana+11,"0,05 ","0,05 "
1527,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,marzo,Semana+11,"3,15 ","3,09"
1528,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,marzo,Semana+11,"3,06 ","3,00"
1529,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,marzo,Semana+11,"2,94 ","2,88"
1530,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,marzo,Semana+11,"2,64 ","2,58"
1531,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,marzo,Semana+11,"1,18 ","1,18 "
1532,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,marzo,Semana+11,"0,610 ","0,610 "
1533,10 Ganaderos,Porcino,Porcino graso,Mercolleida,marzo,Semana+11,"1,144 ","1,144 "
1534,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,marzo,Semana+11,"53,00 ","53,00 "
1535,10 Ganaderos,Porcino,Porcino normal,Mercolleida,marzo,Semana+11,"1,156 ","1,156 "
1536,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,marzo,Semana+11,"1,168 ","1,168 "
1537,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,marzo,Semana+11,"1,74 ","1,74 "
1538,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,marzo,Semana+11,"1,67 ","1,67 "
1539,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,marzo,Semana+11,"1,54 ","1,54 "
1540,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,marzo,Semana+11,"1,21 ","1,21 "
1541,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,marzo,Semana+11,"1,74 ","1,74 "
1542,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,marzo,Semana+11,"1,67 ","1,67 "
1543,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,marzo,Semana+11,"1,54 ","1,54 "
1544,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,marzo,Semana+11,"1,21 ","1,21 "
1545,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,marzo,Semana+11,"4,53 ","4,53 "
1546,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,marzo,Semana+11,"4,34 ","4,34 "
1547,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,marzo,Semana+11,"4,14 ","4,14 "
1548,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,marzo,Semana+11,"3,91 ","3,91 "
1549,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,marzo,Semana+11,"4,47 ","4,47 "
1550,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,marzo,Semana+11,"4,22 ","4,22 "
1551,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,marzo,Semana+11,"4,03 ","4,03 "
1552,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,marzo,Semana+11,"3,81 ","3,81 "
1553,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,marzo,Semana+11,"4,44 ","4,44 "
1554,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,marzo,Semana+11,"4,22 ","4,22 "
1555,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,marzo,Semana+11,"4,03 ","4,03 "
1556,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,marzo,Semana+11,"3,77 ","3,77 "
1557,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,marzo,Semana+11,"4,28 ","4,28 "
1558,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,marzo,Semana+11,"4,12 ","4,12 "
1559,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,marzo,Semana+11,"3,93 ","3,93 "
1560,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,marzo,Semana+11,"3,53 ","3,53 "
