,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
197,03 Hortalizas,Pepino,Pepino Blanco,Alicante,1.03,1.12,enero,Semana+03
199,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.69,1.33,enero,Semana+03
202,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.69,€/kg,enero,Semana+03
205,03 Hortalizas,Tomate,Tomate Raff,Castellón,1.06,1.1,enero,Semana+03
207,03 Hortalizas,Zanahoria,Zanahoria,Alicante,0.16,0.17,enero,Semana+03
210,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.61,3.71,enero,Semana+03
211,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.25,3.5,enero,Semana+03
214,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.26,5.36,enero,Semana+03
217,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.26,7.36,enero,Semana+03
218,04 Frutos secos,Almendra,Almendra Marcona,Castellón,6.9,7.35,enero,Semana+03
221,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.61,3.71,enero,Semana+03
224,05 Flor cortada,Clavel,Clavel,Alicante,0.15,€/unidad,enero,Semana+03
226,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.75,€/pomo,enero,Semana+03
228,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,enero,Semana+03
230,05 Flor cortada,Gerbera,Gerbera,Alicante,0.35,€/unidad,enero,Semana+03
232,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,enero,Semana+03
234,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.4,€/unidad,enero,Semana+03
236,05 Flor cortada,Statice,Statice,Alicante,1.65,€/pomo,enero,Semana+03
239,07 Cereales,Arroz,Arroz Cáscara Redondo,Valencia,0.35,0.36,enero,Semana+03
242,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,2.6,3,enero,Semana+03
245,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.15,3.2,enero,Semana+03
248,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.3,3.4,enero,Semana+03
250,08 Industriales,Garrofa,Garrofa Entera,Castellón,2,2.5,enero,Semana+03
252,08 Industriales,Miel,Miel de Milflores,Castellón,3.2,3.4,enero,Semana+03
254,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,enero,Semana+03
256,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.18,0.29,enero,Semana+03
258,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,enero,Semana+03
260,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.74,3.8,enero,Semana+03
262,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.77,3.83,enero,Semana+03
264,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.71,3.77,enero,Semana+03
266,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.29,3.35,enero,Semana+03
268,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,enero,Semana+03
270,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,0.36,€/Kg,enero,Semana+03
272,10 Ganaderos,Porcino,Porcino graso,Mercolleida,1.01,€/Kg,enero,Semana+03
274,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,29.5,€,enero,Semana+03
276,10 Ganaderos,Porcino,Porcino normal,Mercolleida,1.022,€/Kg,enero,Semana+03
278,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,1.034,€/Kg,enero,Semana+03
280,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,1.69,€/docena,enero,Semana+03
282,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,1.38,€/docena,enero,Semana+03
284,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,1.2,€/docena,enero,Semana+03
286,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,0.99,€/docena,enero,Semana+03
288,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,1.69,€/docena,enero,Semana+03
290,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,1.38,€/docena,enero,Semana+03
292,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,1.2,€/docena,enero,Semana+03
294,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,0.99,€/docena,enero,Semana+03
296,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,4.7,€/Kg,enero,Semana+03
298,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,4.6,€/Kg,enero,Semana+03
300,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,4.44,€/Kg,enero,Semana+03
302,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,3.94,€/Kg,enero,Semana+03
304,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,4.66,€/Kg,enero,Semana+03
306,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,4.56,€/Kg,enero,Semana+03
308,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,4.33,€/Kg,enero,Semana+03
310,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,3.91,€/Kg,enero,Semana+03
312,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,4.66,€/Kg,enero,Semana+03
314,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,4.55,€/Kg,enero,Semana+03
316,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,4.28,€/Kg,enero,Semana+03
318,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,3.91,€/Kg,enero,Semana+03
320,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,4.69,€/Kg,enero,Semana+03
322,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,4.65,€/Kg,enero,Semana+03
324,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,4.41,€/Kg,enero,Semana+03
326,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,4.06,€/Kg,enero,Semana+03
31,01 Cítricos,02- Clementinas,Clementina Clemenules,Alicante,0.2,0.25,enero,Semana+02
32,01 Cítricos,02- Clementinas,Clementina Clemenules,Lonja de Valencia,0.25,0.34,enero,Semana+02
35,01 Cítricos,02- Clementinas,Clementina Hernandina,Alicante,0.25,0.4,enero,Semana+02
36,01 Cítricos,02- Clementinas,Clementina Hernandina,Castellón,0.32,0.4,enero,Semana+02
37,01 Cítricos,02- Clementinas,Clementina Hernandina,Lonja de Valencia,0.32,0.36,enero,Semana+02
40,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Alicante,0.2,0.35,enero,Semana+02
41,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Castellón,0.29,0.42,enero,Semana+02
42,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Valencia,0.25,0.38,enero,Semana+02
43,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Lonja de Valencia,0.28,0.42,enero,Semana+02
46,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.59,0.75,enero,Semana+02
47,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.53,0.65,enero,Semana+02
48,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.59,0.68,enero,Semana+02
49,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.54,0.68,enero,Semana+02
52,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Valencia,0.97,1.06,enero,Semana+02
53,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Lonja de Valencia,0.99,1.17,enero,Semana+02
56,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.24,€/kg,enero,Semana+02
57,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,0.19,0.23,enero,Semana+02
58,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.21,0.28,enero,Semana+02
61,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Alicante,0.6,0.74,enero,Semana+02
62,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Castellón,0.6,0.75,enero,Semana+02
63,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Valencia,0.59,0.68,enero,Semana+02
64,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.54,0.68,enero,Semana+02
66,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.24,0.25,enero,Semana+02
67,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.16,0.21,enero,Semana+02
68,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.15,0.21,enero,Semana+02
71,01 Cítricos,04- Naranjas,Naranja Navelina,Alicante,0.06,0.15,enero,Semana+02
72,01 Cítricos,04- Naranjas,Naranja Navelina,Lonja de Valencia,0.06,0.13,enero,Semana+02
75,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Castellón,0.42,0.47,enero,Semana+02
76,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Valencia,0.25,0.34,enero,Semana+02
77,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Lonja de Valencia,0.25,0.32,enero,Semana+02
80,01 Cítricos,05- Naranjas Blancas,Salustiana,Alicante,0.19,€/kg,enero,Semana+02
81,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.17,€/kg,enero,Semana+02
82,01 Cítricos,05- Naranjas Blancas,Salustiana,Valencia,0.15,0.19,enero,Semana+02
83,01 Cítricos,05- Naranjas Blancas,Salustiana,Lonja de Valencia,0.15,0.19,enero,Semana+02
85,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.15,0.22,enero,Semana+02
87,01 Cítricos,08- Pomelos,Pomelo Rojo,Alicante,0.18,0.25,enero,Semana+02
90,02 Frutales,Granada,Granada Mollar,Alicante,0.47,0.52,enero,Semana+02
92,02 Frutales,Manzana,Manzana Fuji,Alicante,0.71,€/kg,enero,Semana+02
95,02 Frutales,Manzana,Manzana Starking,Alicante,0.45,€/kg,enero,Semana+02
98,03 Hortalizas,Acelga,Acelga,Alicante,0.4,0.45,enero,Semana+02
100,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.8,2,enero,Semana+02
102,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.34,1.08,enero,Semana+02
103,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.6,1.4,enero,Semana+02
104,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.53,1.14,enero,Semana+02
107,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.8,enero,Semana+02
110,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.13,0.19,enero,Semana+02
113,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.22,0.3,enero,Semana+02
114,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.53,€/kg,enero,Semana+02
116,03 Hortalizas,Apio,Apio Verde,Alicante,0.23,0.34,enero,Semana+02
117,03 Hortalizas,Apio,Apio Verde,Castellón,0.25,0.35,enero,Semana+02
119,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.57,0.86,enero,Semana+02
121,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.72,0.86,enero,Semana+02
124,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.24,0.4,enero,Semana+02
126,03 Hortalizas,Calabacín,Calabacín,Alicante,1.3,1.61,enero,Semana+02
128,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.55,0.64,enero,Semana+02
129,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.44,0.62,enero,Semana+02
132,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.18,0.3,enero,Semana+02
133,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.23,0.55,enero,Semana+02
134,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.35,0.53,enero,Semana+02
136,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.53,0.56,enero,Semana+02
137,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.44,0.62,enero,Semana+02
139,03 Hortalizas,Col,Col China,Castellón,0.35,0.45,enero,Semana+02
142,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,enero,Semana+02
144,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.25,0.4,enero,Semana+02
145,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.38,€/kg,enero,Semana+02
148,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.18,enero,Semana+02
150,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.36,enero,Semana+02
151,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.3,€/kg,enero,Semana+02
152,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.4,0.49,enero,Semana+02
155,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.19,0.36,enero,Semana+02
156,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.25,0.58,enero,Semana+02
158,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.2,0.37,enero,Semana+02
159,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.35,0.47,enero,Semana+02
160,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.54,0.85,enero,Semana+02
162,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.29,€/kg,enero,Semana+02
165,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.31,0.4,enero,Semana+02
166,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.25,0.66,enero,Semana+02
167,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.47,0.53,enero,Semana+02
169,03 Hortalizas,Espinaca,Espinaca,Alicante,1.38,€/kg,enero,Semana+02
171,03 Hortalizas,Haba,Haba Muchamiel,Alicante,1.16,1.61,enero,Semana+02
172,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.06,1.4,enero,Semana+02
174,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.33,0.43,enero,Semana+02
177,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.18,0.24,enero,Semana+02
180,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.57,enero,Semana+02
183,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.2,0.31,enero,Semana+02
184,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.2,0.35,enero,Semana+02
185,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.24,0.26,enero,Semana+02
188,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,0.46,€/kg,enero,Semana+02
189,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.25,0.64,enero,Semana+02
192,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.4,€/kg,enero,Semana+02
194,03 Hortalizas,Patata,Patata Blanca,Alicante,0.31,0.52,enero,Semana+02
195,03 Hortalizas,Patata,Patata Blanca,Castellón,0.65,€/kg,enero,Semana+02
197,03 Hortalizas,Pepino,Pepino Blanco,Alicante,0.86,1.03,enero,Semana+02
199,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.69,1.29,enero,Semana+02
202,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.65,0.73,enero,Semana+02
203,03 Hortalizas,Tomate,Tomate Daniela,Castellón,0.75,€/kg,enero,Semana+02
206,03 Hortalizas,Tomate,Tomate Raff,Castellón,1.06,1.1,enero,Semana+02
209,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,0.7,€/kg,enero,Semana+02
211,03 Hortalizas,Zanahoria,Zanahoria,Alicante,0.16,0.17,enero,Semana+02
214,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.61,3.71,enero,Semana+02
215,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.35,3.6,enero,Semana+02
218,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.26,5.36,enero,Semana+02
221,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.26,7.36,enero,Semana+02
222,04 Frutos secos,Almendra,Almendra Marcona,Castellón,7.1,7.4,enero,Semana+02
225,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.61,3.71,enero,Semana+02
228,05 Flor cortada,Clavel,Clavel,Alicante,0.15,€/unidad,enero,Semana+02
230,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.75,€/pomo,enero,Semana+02
232,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,enero,Semana+02
234,05 Flor cortada,Gerbera,Gerbera,Alicante,0.35,€/unidad,enero,Semana+02
236,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,enero,Semana+02
238,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.4,€/unidad,enero,Semana+02
240,05 Flor cortada,Statice,Statice,Alicante,1.65,€/pomo,enero,Semana+02
243,07 Cereales,Arroz,Arroz Cáscara Redondo,Valencia,0.35,0.36,enero,Semana+02
246,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,2.6,3,enero,Semana+02
249,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.15,3.2,enero,Semana+02
252,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.35,3.4,enero,Semana+02
254,08 Industriales,Garrofa,Garrofa Entera,Castellón,2,2.5,enero,Semana+02
256,08 Industriales,Miel,Miel de Milflores,Castellón,3.2,3.4,enero,Semana+02
258,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,enero,Semana+02
260,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.18,0.29,enero,Semana+02
262,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,enero,Semana+02
264,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.89,3.95,enero,Semana+02
266,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,4.04,4.1,enero,Semana+02
268,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.92,3.98,enero,Semana+02
270,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.46,3.52,enero,Semana+02
272,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,enero,Semana+02
274,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,0.35,€/Kg,enero,Semana+02
276,10 Ganaderos,Porcino,Porcino graso,Mercolleida,1.009,€/Kg,enero,Semana+02
278,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,29,€,enero,Semana+02
280,10 Ganaderos,Porcino,Porcino normal,Mercolleida,1.021,€/Kg,enero,Semana+02
282,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,1.033,€/Kg,enero,Semana+02
284,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,1.69,€/docena,enero,Semana+02
286,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,1.38,€/docena,enero,Semana+02
288,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,1.2,€/docena,enero,Semana+02
290,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,0.99,€/docena,enero,Semana+02
292,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,1.69,€/docena,enero,Semana+02
294,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,1.38,€/docena,enero,Semana+02
296,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,1.2,€/docena,enero,Semana+02
298,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,0.99,€/docena,enero,Semana+02
300,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,4.7,€/Kg,enero,Semana+02
302,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,4.6,€/Kg,enero,Semana+02
304,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,4.44,€/Kg,enero,Semana+02
306,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,3.94,€/Kg,enero,Semana+02
308,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,4.66,€/Kg,enero,Semana+02
310,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,4.56,€/Kg,enero,Semana+02
312,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,4.33,€/Kg,enero,Semana+02
314,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,3.91,€/Kg,enero,Semana+02
316,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,4.66,€/Kg,enero,Semana+02
318,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,4.55,€/Kg,enero,Semana+02
320,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,4.28,€/Kg,enero,Semana+02
322,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,3.91,€/Kg,enero,Semana+02
324,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,4.69,€/Kg,enero,Semana+02
326,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,4.65,€/Kg,enero,Semana+02
328,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,4.41,€/Kg,enero,Semana+02
330,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,4.06,€/Kg,enero,Semana+02
30,01 Cítricos,02- Clementinas,Clementina Clemenules,Alicante,0.2,0.3,enero,Semana+01
31,01 Cítricos,02- Clementinas,Clementina Clemenules,Castellón,0.27,€/kg,enero,Semana+01
32,01 Cítricos,02- Clementinas,Clementina Clemenules,Lonja de Valencia,0.25,0.34,enero,Semana+01
35,01 Cítricos,02- Clementinas,Clementina Hernandina,Alicante,0.3,0.4,enero,Semana+01
36,01 Cítricos,02- Clementinas,Clementina Hernandina,Castellón,0.32,0.42,enero,Semana+01
37,01 Cítricos,02- Clementinas,Clementina Hernandina,Lonja de Valencia,0.32,0.36,enero,Semana+01
41,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Alicante,0.2,0.37,enero,Semana+01
42,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Castellón,0.29,0.4,enero,Semana+01
43,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Valencia,0.28,0.36,enero,Semana+01
44,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Lonja de Valencia,0.28,0.42,enero,Semana+01
47,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.59,0.75,enero,Semana+01
48,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.59,0.64,enero,Semana+01
49,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.54,0.68,enero,Semana+01
54,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.24,€/kg,enero,Semana+01
55,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,0.21,0.25,enero,Semana+01
56,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.21,0.28,enero,Semana+01
59,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Alicante,0.65,0.7,enero,Semana+01
60,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Castellón,0.6,0.8,enero,Semana+01
61,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Valencia,0.59,0.68,enero,Semana+01
62,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.54,0.68,enero,Semana+01
64,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.24,€/kg,enero,Semana+01
65,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.17,0.21,enero,Semana+01
68,01 Cítricos,04- Naranjas,Naranja Navelina,Alicante,0.06,0.18,enero,Semana+01
69,01 Cítricos,04- Naranjas,Naranja Navelina,Castellón,0.15,€/kg,enero,Semana+01
70,01 Cítricos,04- Naranjas,Naranja Navelina,Lonja de Valencia,0.06,0.13,enero,Semana+01
73,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Valencia,0.25,0.34,enero,Semana+01
74,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Lonja de Valencia,0.25,0.32,enero,Semana+01
77,01 Cítricos,04- Naranjas,Naranja Washington Navel,Valencia,0.15,0.16,enero,Semana+01
78,01 Cítricos,04- Naranjas,Naranja Washington Navel,Lonja de Valencia,0.11,0.17,enero,Semana+01
80,01 Cítricos,05- Naranjas Blancas,Salustiana,Alicante,0.19,0.21,enero,Semana+01
81,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.17,€/kg,enero,Semana+01
82,01 Cítricos,05- Naranjas Blancas,Salustiana,Valencia,0.15,0.19,enero,Semana+01
83,01 Cítricos,05- Naranjas Blancas,Salustiana,Lonja de Valencia,0.15,0.19,enero,Semana+01
85,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.15,0.22,enero,Semana+01
87,01 Cítricos,08- Pomelos,Pomelo Rojo,Alicante,0.18,0.2,enero,Semana+01
90,02 Frutales,Granada,Granada Mollar,Alicante,0.47,0.65,enero,Semana+01
92,02 Frutales,Manzana,Manzana Fuji,Alicante,0.76,€/kg,enero,Semana+01
95,02 Frutales,Manzana,Manzana Starking,Alicante,0.5,€/kg,enero,Semana+01
98,03 Hortalizas,Acelga,Acelga,Alicante,0.4,0.45,enero,Semana+01
100,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.8,2,enero,Semana+01
102,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.3,1.1,enero,Semana+01
103,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.5,1.05,enero,Semana+01
104,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.62,1.06,enero,Semana+01
107,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.75,enero,Semana+01
110,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.2,0.25,enero,Semana+01
112,03 Hortalizas,Apio,Apio Verde,Alicante,0.23,0.3,enero,Semana+01
113,03 Hortalizas,Apio,Apio Verde,Castellón,0.25,0.35,enero,Semana+01
115,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.58,0.86,enero,Semana+01
