,producto,subtipo,tipo_comercial,mercado,mes,semana,precio_max,precio_min
6167,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,febrero,Semana+06,"0,30 ","0,19"
6168,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,febrero,Semana+06,"0,23 ","0,18"
6169,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,febrero,Semana+06,"0,32 ","0,16"
6170,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,febrero,Semana+06,"0,26 ","0,19"
6171,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,febrero,Semana+06,"0,30 ","0,16"
6172,01 Cítricos,04- Naranjas,Naranja Navel Powel,Alicante,febrero,Semana+06,"0,33 ","0,28"
6173,01 Cítricos,04- Naranjas,Naranja Navel Powel,Castellón,febrero,Semana+06,"0,30 ","0,28"
6174,01 Cítricos,04- Naranjas,Naranja Navel Powel,Valencia,febrero,Semana+06,"0,30 ","0,25"
6175,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Valencia,febrero,Semana+06,"0,38 ","0,21"
6176,01 Cítricos,05- Naranjas Blancas,Salustiana,Valencia,febrero,Semana+06,"0,17 ","0,15"
6177,01 Cítricos,05- Naranjas Blancas,Valencia Late,Alicante,febrero,Semana+06,"0,33 ","0,28"
6178,01 Cítricos,05- Naranjas Blancas,Valencia Late,Castellón,febrero,Semana+06,"0,23 ","0,21"
6179,01 Cítricos,05- Naranjas Blancas,Valencia Late,Valencia,febrero,Semana+06,"0,30 ","0,21"
6180,01 Cítricos,06- Limón Fino,Limón Fino/Primofiori (Todo Limón),Alicante,febrero,Semana+06,"0,33 ","0,25"
6181,01 Cítricos,08- Pomelos,Pomelo rojo,Alicante,febrero,Semana+06,"0,25 ","0,20"
6182,03 Hortalizas,Acelga,Acelga,Alicante,febrero,Semana+06,"0,53 ","0,40"
6183,03 Hortalizas,Acelga,Acelga,Castellón,febrero,Semana+06,"0,68 ","0,68 "
6184,03 Hortalizas,Acelga,Acelga,Valencia,febrero,Semana+06,"1,04 ","0,91"
6185,03 Hortalizas,Ajo puerro,Ajo Puerro,Alicante,febrero,Semana+06,"1,00 ","0,86"
6186,03 Hortalizas,Ajo tierno,Ajo tierno,Alicante,febrero,Semana+06,"1,32 ","0,92"
6187,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Alicante,febrero,Semana+06,"1,30 ","0,52"
6188,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,febrero,Semana+06,"1,50 ","0,75"
6189,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Valencia,febrero,Semana+06,"0,95 ","0,50"
6190,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,febrero,Semana+06,"0,75 ","0,55"
6191,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Alicante,febrero,Semana+06,"0,45 ","0,35"
6192,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,febrero,Semana+06,"0,43 ","0,40"
6193,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,febrero,Semana+06,"1,72 ","1,29"
6194,03 Hortalizas,Boniato,Boniato blanco,Alicante,febrero,Semana+06,"0,89 ","0,60"
6195,03 Hortalizas,Boniato,Boniato rojo,Alicante,febrero,Semana+06,"0,42 ","0,31"
6196,03 Hortalizas,Calabacín,Calabacín,Alicante,febrero,Semana+06,"1,29 ","1,08"
6197,03 Hortalizas,Calabaza,Calabaza redonda,Castellón,febrero,Semana+06,"0,60 ","0,60 "
6198,03 Hortalizas,Calabaza,Calabaza redonda,Valencia,febrero,Semana+06,"0,30 ","0,25"
6199,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,febrero,Semana+06,"0,22 ","0,18"
6200,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Castellón,febrero,Semana+06,"0,43 ","0,43 "
6201,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Valencia,febrero,Semana+06,"0,30 ","0,25"
6202,03 Hortalizas,Cebolla,Cebolla grano,Castellón,febrero,Semana+06,"0,20 ","0,20 "
6203,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,febrero,Semana+06,"0,56 ","0,49"
6204,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,febrero,Semana+06,"0,60 ","0,60 "
6205,03 Hortalizas,Cebolla tierna,Cebolla tierna,Valencia,febrero,Semana+06,"0,43 ","0,38"
6206,03 Hortalizas,Col,Col china,Castellón,febrero,Semana+06,"0,58 ","0,55"
6207,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,febrero,Semana+06,"0,55 ","0,25"
6208,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,febrero,Semana+06,"0,10 ","0,10 "
6209,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,febrero,Semana+06,"0,36 ","0,22"
6210,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Valencia,febrero,Semana+06,"0,38 ","0,33"
6211,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Alicante,febrero,Semana+06,"0,33 ","0,27"
6212,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,febrero,Semana+06,"0,51 ","0,43"
6213,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,febrero,Semana+06,"0,30 ","0,13"
6214,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,febrero,Semana+06,"0,79 ","0,30"
6215,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Valencia,febrero,Semana+06,"0,37 ","0,22"
6216,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Alicante,febrero,Semana+06,"0,30 ","0,28"
6217,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Castellón,febrero,Semana+06,"0,60 ","0,50"
6218,03 Hortalizas,Escarola,Escarola hoja rizada,Alicante,febrero,Semana+06,"0,32 ","0,30"
6219,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,febrero,Semana+06,"0,78 ","0,65"
6220,03 Hortalizas,Escarola,Escarola hoja rizada,Valencia,febrero,Semana+06,"0,65 ","0,50"
6221,03 Hortalizas,Escarola,Escarola industria,Castellón,febrero,Semana+06,"0,45 ","0,40"
6222,03 Hortalizas,Espinaca verde,Espinaca verde,Alicante,febrero,Semana+06,"1,76 ","1,20"
6223,03 Hortalizas,Espinaca verde,Espinaca verde,Castellón,febrero,Semana+06,"1,28 ","1,28 "
6224,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,febrero,Semana+06,"1,67 ","1,67 "
6225,03 Hortalizas,Haba,Habas Muchamiel,Alicante,febrero,Semana+06,"1,72 ","1,20"
6226,03 Hortalizas,Haba,Habas Muchamiel,Castellón,febrero,Semana+06,"1,48 ","0,85"
6227,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,febrero,Semana+06,"1,40 ","1,20"
6228,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,febrero,Semana+06,"0,60 ","0,40"
6229,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,febrero,Semana+06,"0,80 ","0,68"
6230,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,febrero,Semana+06,"1,20 ","0,83"
6231,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,febrero,Semana+06,"0,75 ","0,63"
6232,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,febrero,Semana+06,"0,40 ","0,32"
6233,03 Hortalizas,Patata,Patata blanca,Alicante,febrero,Semana+06,"0,60 ","0,46"
6234,03 Hortalizas,Patata,Patata blanca,Castellón,febrero,Semana+06,"0,60 ","0,60 "
6235,03 Hortalizas,Tomate,Tomate acostillado,Alicante,febrero,Semana+06,"1,03 ","0,95"
6236,03 Hortalizas,Tomate,Tomate liso,Castellón,febrero,Semana+06,"1,02 ","0,85"
6237,03 Hortalizas,Tomate,Tomate valenciano,Castellón,febrero,Semana+06,"2,55 ","2,55 "
6238,03 Hortalizas,Zanahoria,Zanahoria carlota,Alicante,febrero,Semana+06,"0,16 ","0,14"
6239,04 Frutos secos,Almendra,Almendra Comuna,Alicante,febrero,Semana+06,"5,31 ","5,21"
6240,04 Frutos secos,Almendra,Almendra Comuna,Castellón,febrero,Semana+06,"5,00 ","5,00 "
6241,04 Frutos secos,Almendra,Almendra Largueta,Alicante,febrero,Semana+06,"8,31 ","8,21"
6242,04 Frutos secos,Almendra,Almendra Largueta,Lonja de Reus,febrero,Semana+06,"7,80 ","7,80 "
6243,04 Frutos secos,Almendra,Almendra Marcona,Alicante,febrero,Semana+06,"9,06 ","8,96"
6244,04 Frutos secos,Almendra,Almendra Marcona,Castellón,febrero,Semana+06,"9,00 ","8,65"
6245,04 Frutos secos,Almendra,Almendra Marcona,Lonja de Reus,febrero,Semana+06,"8,45 ","8,45 "
6246,04 Frutos secos,Almendra,Almendra Planeta,Alicante,febrero,Semana+06,"5,36 ","5,26"
6247,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,febrero,Semana+06,"4,65 ","4,65 "
6248,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,febrero,Semana+06,"4,75 ","4,75 "
6249,05 Flor cortada,Clavel,Clavel,Alicante,febrero,Semana+06,"0,18 ","0,18 "
6250,05 Flor cortada,Crisantemo,Crisantemo,Alicante,febrero,Semana+06,"1,50 ","1,50 "
6251,05 Flor cortada,Esparraguera,Esparraguera,Alicante,febrero,Semana+06,"1,50 ","1,50 "
6252,05 Flor cortada,Gerbera,Gerbera,Alicante,febrero,Semana+06,"0,30 ","0,30 "
6253,05 Flor cortada,Gladiolo,Gladiolo,Alicante,febrero,Semana+06,"0,45 ","0,45 "
6254,05 Flor cortada,Rosa,Rosa roja,Alicante,febrero,Semana+06,"0,80 ","0,80 "
6255,05 Flor cortada,Rosa,Rosa roja,Valencia,febrero,Semana+06,"1,00 ","1,00 "
6256,05 Flor cortada,Statice,Statice,Alicante,febrero,Semana+06,"1,50 ","1,50 "
6257,07 Cereales,Arroz,Arroz cáscara redondo,Lonja de Valencia,febrero,Semana+06,"0,32 ","0,30"
6258,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,febrero,Semana+06,"0,13 ","0,13 "
6259,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,febrero,Semana+06,"0,14 ","0,14 "
6260,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,febrero,Semana+06,"0,17 ","0,17 "
6261,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,febrero,Semana+06,"3,55 ","3,40"
6262,08 Industriales,Aceite oliva,"Aceite oliva virgen 0,8º-2º",Castellón,febrero,Semana+06,"3,65 ","3,60"
6263,08 Industriales,Aceite oliva,"Aceite oliva virgen extra<0,8º",Castellón,febrero,Semana+06,"3,80 ","3,75"
6264,08 Industriales,Garrofa entera,Garrofa entera,Castellón,febrero,Semana+06,"0,28 ","0,27"
6265,08 Industriales,Girasol,"Pipa -9,2,44-",Lonja de Albacete,febrero,Semana+06,"0,33 ","0,33 "
6266,08 Industriales,Miel,Miel azahar,Castellón,febrero,Semana+06,"4,50 ","4,00"
6267,08 Industriales,Miel,Miel milflores,Castellón,febrero,Semana+06,"2,70 ","2,50"
6268,08 Industriales,Miel,Miel romero,Castellón,febrero,Semana+06,"4,50 ","4,00"
6269,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,febrero,Semana+06,"0,52 ","0,52 "
6270,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,febrero,Semana+06,"0,17 ","0,12"
6271,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,febrero,Semana+06,"0,18 ","0,18 "
6272,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,febrero,Semana+06,"2,73 ","2,67"
6273,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,febrero,Semana+06,"2,70 ","2,64"
6274,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,febrero,Semana+06,"2,61 ","2,55"
6275,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,febrero,Semana+06,"2,43 ","2,37"
6276,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,febrero,Semana+06,"1,14 ","1,14 "
6277,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,febrero,Semana+06,"0,73 ","0,73 "
6278,10 Ganaderos,Porcino,Porcino graso,Mercolleida,febrero,Semana+06,"1,16 ","1,16 "
6279,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,febrero,Semana+06,"51,50 ","51,50 "
6280,10 Ganaderos,Porcino,Porcino normal,Mercolleida,febrero,Semana+06,"1,17 ","1,17 "
6281,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,febrero,Semana+06,"1,18 ","1,18 "
6282,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,febrero,Semana+06,"1,35 ","1,35 "
6283,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,febrero,Semana+06,"1,18 ","1,18 "
6284,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,febrero,Semana+06,"1,08 ","1,08 "
6285,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,febrero,Semana+06,"0,90 ","0,90 "
6286,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,febrero,Semana+06,"1,35 ","1,35 "
6287,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,febrero,Semana+06,"1,18 ","1,18 "
6288,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,febrero,Semana+06,"1,08 ","1,08 "
6289,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,febrero,Semana+06,"0,90 ","0,90 "
6290,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,febrero,Semana+06,"4,33 ","4,33 "
6291,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,febrero,Semana+06,"4,16 ","4,16 "
6292,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,febrero,Semana+06,"3,93 ","3,93 "
6293,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,febrero,Semana+06,"3,72 ","3,72 "
6294,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,febrero,Semana+06,"4,27 ","4,27 "
6295,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,febrero,Semana+06,"4,09 ","4,09 "
6296,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,febrero,Semana+06,"3,92 ","3,92 "
6297,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,febrero,Semana+06,"3,60 ","3,60 "
6298,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,febrero,Semana+06,"4,25 ","4,25 "
6299,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,febrero,Semana+06,"4,07 ","4,07 "
6300,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,febrero,Semana+06,"3,90 ","3,90 "
6301,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,febrero,Semana+06,"3,54 ","3,54 "
6302,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,febrero,Semana+06,"4,12 ","4,12 "
6303,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,febrero,Semana+06,"3,99 ","3,99 "
6304,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,febrero,Semana+06,"3,81 ","3,81 "
6305,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,febrero,Semana+06,"3,34 ","3,34 "
6307,01 Cítricos,02- Clementinas,Clementina Hernandina,Castellón,enero,Semana+05,"0,42 ","0,28"
6308,01 Cítricos,02- Clementinas,Clementina Hernandina,Valencia,enero,Semana+05,"0,32 ","0,30"
6309,01 Cítricos,03- Otras Mandarinas,Mandarina Fortune,Alicante,enero,Semana+05,"0,40 ","0,40 "
6310,01 Cítricos,03- Otras Mandarinas,Mandarina Fortune,Castellón,enero,Semana+05,"0,48 ","0,45"
6311,01 Cítricos,03- Otras Mandarinas,Mandarina Fortune,Valencia,enero,Semana+05,"0,34 ","0,34 "
6312,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,enero,Semana+05,"0,80 ","0,55"
6313,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,enero,Semana+05,"0,75 ","0,60"
6314,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,enero,Semana+05,"0,72 ","0,60"
6315,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,enero,Semana+05,"0,99 ","0,90"
6316,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,enero,Semana+05,"0,21 ","0,19"
6317,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,enero,Semana+05,"0,24 ","0,18"
6318,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,enero,Semana+05,"0,23 ","0,17"
6319,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,enero,Semana+05,"0,30 ","0,21"
6320,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,enero,Semana+05,"0,26 ","0,19"
6321,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,enero,Semana+05,"0,30 ","0,17"
6322,01 Cítricos,04- Naranjas,Naranja Navel Powel,Castellón,enero,Semana+05,"0,30 ","0,28"
6323,01 Cítricos,04- Naranjas,Naranja Navel Powel,Valencia,enero,Semana+05,"0,30 ","0,22"
6324,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Castellón,enero,Semana+05,"0,23 ","0,21"
6325,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Valencia,enero,Semana+05,"0,34 ","0,17"
6326,01 Cítricos,05- Naranjas Blancas,Salustiana,Valencia,enero,Semana+05,"0,17 ","0,15"
6327,01 Cítricos,05- Naranjas Blancas,Valencia Late,Alicante,enero,Semana+05,"0,33 ","0,28"
6328,01 Cítricos,05- Naranjas Blancas,Valencia Late,Valencia,enero,Semana+05,"0,30 ","0,21"
6329,01 Cítricos,06- Limón Fino,Limón Fino/Primofiori (Todo Limón),Alicante,enero,Semana+05,"0,30 ","0,25"
6330,01 Cítricos,08- Pomelos,Pomelo rojo,Alicante,enero,Semana+05,"0,20 ","0,15"
6331,03 Hortalizas,Acelga,Acelga,Alicante,enero,Semana+05,"0,70 ","0,50"
6332,03 Hortalizas,Acelga,Acelga,Castellón,enero,Semana+05,"0,85 ","0,85 "
6333,03 Hortalizas,Acelga,Acelga,Valencia,enero,Semana+05,"1,09 ","0,98"
6334,03 Hortalizas,Ajo puerro,Ajo Puerro,Alicante,enero,Semana+05,"1,00 ","0,94"
6335,03 Hortalizas,Ajo tierno,Ajo tierno,Alicante,enero,Semana+05,"1,32 ","0,91"
6336,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Alicante,enero,Semana+05,"1,80 ","0,61"
6337,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,enero,Semana+05,"1,80 ","1,00"
6338,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Valencia,enero,Semana+05,"1,50 ","0,70"
6339,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,enero,Semana+05,"0,80 ","0,60"
6340,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Alicante,enero,Semana+05,"0,45 ","0,35"
6341,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,enero,Semana+05,"0,40 ","0,40 "
6342,03 Hortalizas,Apio,Apio verde,Alicante,enero,Semana+05,"0,33 ","0,18"
6343,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,enero,Semana+05,"3,01 ","2,15"
6344,03 Hortalizas,Boniato,Boniato blanco,Alicante,enero,Semana+05,"0,80 ","0,60"
6345,03 Hortalizas,Boniato,Boniato rojo,Alicante,enero,Semana+05,"0,40 ","0,31"
6346,03 Hortalizas,Calabacín,Calabacín,Alicante,enero,Semana+05,"2,58 ","1,29"
6347,03 Hortalizas,Calabaza,Calabaza redonda,Castellón,enero,Semana+05,"0,60 ","0,60 "
6348,03 Hortalizas,Calabaza,Calabaza redonda,Valencia,enero,Semana+05,"0,30 ","0,25"
6349,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,enero,Semana+05,"0,21 ","0,18"
6350,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Castellón,enero,Semana+05,"0,43 ","0,43 "
6351,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Valencia,enero,Semana+05,"0,30 ","0,25"
6352,03 Hortalizas,Cebolla,Cebolla grano,Castellón,enero,Semana+05,"0,19 ","0,19 "
6353,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,enero,Semana+05,"0,56 ","0,49"
6354,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,enero,Semana+05,"0,60 ","0,60 "
6355,03 Hortalizas,Cebolla tierna,Cebolla tierna,Valencia,enero,Semana+05,"0,45 ","0,40"
6356,03 Hortalizas,Col,Col china,Castellón,enero,Semana+05,"0,65 ","0,60"
6357,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,enero,Semana+05,"0,65 ","0,39"
6358,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,enero,Semana+05,"0,15 ","0,09"
6359,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,enero,Semana+05,"0,46 ","0,22"
6360,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Valencia,enero,Semana+05,"0,40 ","0,35"
6361,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Alicante,enero,Semana+05,"0,36 ","0,30"
6362,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,enero,Semana+05,"0,53 ","0,38"
6363,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,enero,Semana+05,"0,63 ","0,22"
6364,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,enero,Semana+05,"0,85 ","0,30"
6365,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Valencia,enero,Semana+05,"0,56 ","0,48"
6366,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Alicante,enero,Semana+05,"0,30 ","0,28"
6367,03 Hortalizas,Escarola,Escarola hoja ancha lisa,Castellón,enero,Semana+05,"0,35 ","0,30"
6368,03 Hortalizas,Escarola,Escarola hoja rizada,Alicante,enero,Semana+05,"0,40 ","0,30"
6369,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,enero,Semana+05,"0,77 ","0,57"
6370,03 Hortalizas,Escarola,Escarola hoja rizada,Valencia,enero,Semana+05,"0,69 ","0,54"
6371,03 Hortalizas,Escarola,Escarola industria,Castellón,enero,Semana+05,"0,50 ","0,40"
6372,03 Hortalizas,Espinaca verde,Espinaca verde,Alicante,enero,Semana+05,"2,20 ","2,00"
6373,03 Hortalizas,Espinaca verde,Espinaca verde,Castellón,enero,Semana+05,"1,70 ","1,70 "
6374,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,enero,Semana+05,"1,67 ","1,67 "
6375,03 Hortalizas,Haba,Habas Muchamiel,Alicante,enero,Semana+05,"2,58 ","1,72"
6376,03 Hortalizas,Haba,Habas Muchamiel,Castellón,enero,Semana+05,"1,70 ","1,25"
6377,03 Hortalizas,Judía Roja,Judía roja (roget),Castellón,enero,Semana+05,"2,55 ","2,55 "
6378,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,enero,Semana+05,"1,60 ","1,30"
6379,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,enero,Semana+05,"0,70 ","0,63"
6380,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,enero,Semana+05,"0,55 ","0,50"
6381,03 Hortalizas,Lechuga,Lechuga Minirromana,Alicante,enero,Semana+05,"0,80 ","0,70"
6382,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,enero,Semana+05,"0,90 ","0,71"
6383,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,enero,Semana+05,"0,75 ","0,45"
6384,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,enero,Semana+05,"0,40 ","0,32"
6385,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,enero,Semana+05,"1,13 ","1,00"
6386,03 Hortalizas,Patata,Patata blanca,Alicante,enero,Semana+05,"0,69 ","0,40"
6387,03 Hortalizas,Patata,Patata blanca,Castellón,enero,Semana+05,"0,60 ","0,60 "
6388,03 Hortalizas,Tomate,Tomate acostillado,Alicante,enero,Semana+05,"1,19 ","0,86"
6389,03 Hortalizas,Tomate,Tomate liso,Castellón,enero,Semana+05,"1,19 ","1,19 "
6390,03 Hortalizas,Tomate,Tomate valenciano,Castellón,enero,Semana+05,"2,98 ","2,98 "
6391,03 Hortalizas,Zanahoria,Zanahoria carlota,Alicante,enero,Semana+05,"0,16 ","0,14"
6392,04 Frutos secos,Almendra,Almendra Comuna,Alicante,enero,Semana+05,"5,76 ","5,66"
6393,04 Frutos secos,Almendra,Almendra Comuna,Castellón,enero,Semana+05,"5,45 ","5,45 "
6394,04 Frutos secos,Almendra,Almendra Largueta,Alicante,enero,Semana+05,"8,31 ","8,21"
6395,04 Frutos secos,Almendra,Almendra Largueta,Lonja de Reus,enero,Semana+05,"7,80 ","7,80 "
6396,04 Frutos secos,Almendra,Almendra Marcona,Alicante,enero,Semana+05,"9,16 ","9,06"
6397,04 Frutos secos,Almendra,Almendra Marcona,Castellón,enero,Semana+05,"9,00 ","8,75"
6398,04 Frutos secos,Almendra,Almendra Marcona,Lonja de Reus,enero,Semana+05,"8,50 ","8,50 "
6399,04 Frutos secos,Almendra,Almendra Planeta,Alicante,enero,Semana+05,"5,81 ","5,71"
6400,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,enero,Semana+05,"4,65 ","4,65 "
6401,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,enero,Semana+05,"4,75 ","4,75 "
6402,05 Flor cortada,Rosa,Rosa roja,Valencia,enero,Semana+05,"0,75 ","0,75 "
6403,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,enero,Semana+05,"0,13 ","0,13 "
6404,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,enero,Semana+05,"0,14 ","0,14 "
6405,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,enero,Semana+05,"0,17 ","0,17 "
6406,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,enero,Semana+05,"3,35 ","3,35 "
6407,08 Industriales,Garrofa entera,Garrofa entera,Castellón,enero,Semana+05,"0,28 ","0,27"
6408,08 Industriales,Girasol,"Pipa -9,2,44-",Lonja de Albacete,enero,Semana+05,"0,33 ","0,33 "
6409,08 Industriales,Miel,Miel azahar,Castellón,enero,Semana+05,"4,00 ","3,80"
6410,08 Industriales,Miel,Miel milflores,Castellón,enero,Semana+05,"2,70 ","2,50"
6411,08 Industriales,Miel,Miel romero,Castellón,enero,Semana+05,"3,80 ","3,50"
6412,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,enero,Semana+05,"0,52 ","0,52 "
6413,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,enero,Semana+05,"0,17 ","0,12"
